500, 0.05, 0.01
205, 1128.77, 2329.19, 20323.49836221413, 10, Agent-449
206, 871.7, 1688.2, 11051.972985703002, 9, Agent-116
207, 871.16, 2038.06, 23140.134753833125, 11, Agent-80
208, 955.64, 1781.17, 19885.37115346389, 12, Agent-423
209, 1787.47, 4033.46, 37995.645617545546, 14, Agent-3
210, 1546.52, 2964.55, 23650.773103723186, 9, Agent-100
211, 1124.76, 2303.11, 19441.534739978662, 9, Agent-446
212, 868.02, 1566.83, 14131.2144310625, 10, Agent-398
213, 1078.17, 2041.16, 18185.974877348806, 11, Agent-423
214, 774.41, 1295.92, 8546.669808617726, 8, Agent-93
215, 662.23, 1130.47, 9600.980520771996, 8, Agent-394
216, 749.28, 1391.68, 13040.981344205555, 9, Agent-380
217, 770.35, 1352.4, 11153.751825493631, 8, Agent-240
218, 935.28, 1675.07, 14141.464259866721, 8, Agent-475
219, 776.1, 1394.08, 12277.220428951547, 10, Agent-130
220, 1031.34, 1919.87, 15771.355640259218, 10, Agent-413
221, 990.58, 1619.46, 12264.505735617357, 9, Agent-379
222, 901.0, 1667.66, 19292.57094488804, 12, Agent-395
223, 854.13, 1572.83, 19274.551511582857, 11, Agent-1
224, 963.3, 1570.58, 13900.21978124888, 8, Agent-28
225, 1066.09, 2269.03, 19038.754894558937, 10, Agent-299
226, 1245.77, 2273.73, 23607.427112131736, 12, Agent-204
227, 1066.64, 1929.1, 21642.438706119505, 12, Agent-122
228, 1677.65, 3577.95, 48493.965572024135, 16, Agent-240
229, 1709.52, 3577.02, 58321.50971033246, 12, Agent-445
230, 1946.84, 3126.4, 23301.193086817617, 13, Agent-477
231, 3577.86, 6200.05, 53128.288340332874, 13, Agent-169
232, 2495.99, 4977.77, 47092.91966631095, 10, Agent-362
233, 2625.8, 4843.81, 45477.329494316, 11, Agent-499
234, 2116.38, 4440.02, 41922.88206992103, 10, Agent-3
235, 1938.75, 4765.88, 55562.64112399203, 14, Agent-285
236, 3322.25, 7479.15, 92467.78897359232, 17, Agent-344
237, 5587.27, 12391.91, 132543.65753814348, 16, Agent-64
238, 4636.77, 13471.47, 143021.87071707143, 18, Agent-256
239, 4378.01, 11080.79, 132628.5739020595, 18, Agent-4
240, 3435.11, 9064.52, 77120.5562740487, 15, Agent-0
241, 3407.65, 9651.46, 90666.96930116275, 16, Agent-434
242, 2610.72, 5750.02, 41973.890521247245, 15, Agent-464
243, 4222.96, 9316.93, 110923.31378343915, 17, Agent-2
244, 4546.68, 15043.92, 172683.15888806275, 19, Agent-0
245, 2674.26, 7972.95, 97649.16448627613, 17, Agent-0
246, 2518.79, 7461.83, 95101.57180156147, 15, Agent-48
247, 4061.55, 9321.84, 94401.44848603927, 16, Agent-0
248, 2486.42, 5223.27, 53915.71724483128, 15, Agent-3
249, 4687.74, 12735.32, 139335.56435627112, 16, Agent-111
250, 3654.34, 13851.18, 261524.64742382383, 20, Agent-447
251, 4150.47, 13659.46, 158735.20396901073, 18, Agent-309
252, 4534.81, 11571.42, 139456.6074606553, 18, Agent-2
253, 5316.9, 13403.64, 149812.64547745942, 17, Agent-321
254, 8665.38, 24501.59, 244961.69890093053, 19, Agent-0
255, 8123.82, 20148.42, 156527.83279591348, 18, Agent-320
256, 9207.41, 36105.03, 534759.205076768, 21, Agent-193
257, 11155.39, 80922.46, 1766312.3046135437, 23, Agent-298
258, 10147.86, 24301.25, 220809.9166931201, 17, Agent-2
259, 8132.68, 27162.87, 442672.20078072103, 20, Agent-0
260, 10847.34, 24799.82, 194124.23172561606, 16, Agent-2
261, 8873.48, 21335.1, 182778.86109351972, 18, Agent-365
262, 7929.04, 15970.1, 133152.23526571857, 16, Agent-1
263, 10950.62, 23815.88, 231862.0013330329, 19, Agent-424
264, 9180.27, 21316.67, 166158.9056642408, 17, Agent-1
265, 8329.81, 18808.4, 158314.0554883561, 18, Agent-109
266, 13463.88, 28676.47, 258019.3852066623, 18, Agent-476
267, 11107.64, 26633.12, 169245.33197624655, 18, Agent-487
268, 12592.61, 28867.14, 204523.02161546797, 18, Agent-28
269, 15814.94, 32681.97, 174713.34190576963, 17, Agent-437
270, 11315.2, 29810.44, 261334.78948339453, 19, Agent-1
271, 14028.32, 32547.6, 214001.00022919718, 18, Agent-481
272, 11150.6, 28621.63, 263216.387894352, 19, Agent-2
273, 15292.85, 44828.54, 655488.4207713573, 21, Agent-3
274, 8570.05, 23090.88, 182180.44323699578, 16, Agent-219
275, 13359.96, 32913.45, 249290.69139084048, 19, Agent-439
276, 13474.31, 32892.81, 330677.26469279564, 19, Agent-2
277, 13576.31, 33861.91, 237670.23751287707, 18, Agent-3
278, 13297.79, 35068.8, 273513.9250458492, 20, Agent-107
279, 14044.56, 31320.92, 271901.90244332026, 19, Agent-52
280, 11001.49, 29716.0, 271561.27377422096, 19, Agent-40
281, 13627.15, 46285.13, 681658.2704409227, 21, Agent-455
282, 11784.8, 28162.01, 292903.77649282996, 20, Agent-279
283, 12112.72, 49604.96, 992291.4237313874, 22, Agent-1
284, 11795.02, 28661.94, 318513.97735709767, 19, Agent-0
